(2) Professor rating,"<p>Nice.</p> <p> Please rate the following statement from 1-5 points again, with 5 points as highest score. </p> <p> The professor was able to transfer the learning content according to my expectations.</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
(3) Written feedback,"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
(4) Course improvement,"<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>"
(5) More feedback?,"<p> Thank you! </p> <p> Are there any other points you would like to comment on? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Yes, of course.');"">Yes, of course.</button> <button class=""chatSuggest"" onclick=""chatSuggest('No, thanks.');"">No, thanks.</button>"
(6) Further comments,<p>Feel free to leave your comments here!</p>
Provide email,"<p>Please provide your e-mail address if you are interested in the evaluation result. If you skip this step, you will not receive any e-mails from us. </p> <button class=""chatSuggest"" onclick=""chatSuggest('Skip');"">I am not interested.</button>"
Give feedback,"<p> If you haven't given me any feedback yet, I would be very happy about it. </p> <button class=""chatSuggest"" onclick=""showFeedback();"">Give me some feedback</button>"
Finish evaluation,"<p> Thank you, you are now finished! </p> <button class=""chatSuggest"" onclick=""showAnswers();"">Show my answers</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
(1) Course benefit,IDKresponse
I didn't understand,<p> I didn't quite understand that. </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Professor rating,"<p>Nice.</p> <p> Please rate the following statement from 1-5 points again, with 5 points as highest score. </p> <p> The professor was able to transfer the learning content according to my expectations.</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Written feedback,"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
Course improvement,"<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>"
Question 5,IDKresponse
I didn't understand,<p> I didn't quite understand that. </p>
Try again,<p> Could you please try again? </p>
Try again,<p> Could you please try again? </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Professor rating,"<p>Nice.</p> <p> Please rate the following statement from 1-5 points again, with 5 points as highest score. </p> <p> The professor was able to transfer the learning content according to my expectations.</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Written feedback,"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
Course improvement,"<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>"
More feedback?,"<p> Thank you! </p> <p> Are there any other points you would like to comment on? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Yes, of course.');"">Yes, of course.</button> <button class=""chatSuggest"" onclick=""chatSuggest('No, thanks.');"">No, thanks.</button>"
Provide email,"<p>Please provide your e-mail address if you are interested in the evaluation result. If you skip this step, you will not receive any e-mails from us. </p> <button class=""chatSuggest"" onclick=""chatSuggest('Skip');"">I am not interested.</button>"
Give feedback,"<p> If you haven't given me any feedback yet, I would be very happy about it. </p> <button class=""chatSuggest"" onclick=""showFeedback();"">Give me some feedback</button>"
Finish evaluation,"<p> Thank you, you are now finished! </p> <button class=""chatSuggest"" onclick=""showAnswers();"">Show my answers</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Question 2,IDKresponse
I didn't understand,<p> I didn't quite understand that. </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Question 2,IDKresponse
I didn't understand,<p> I didn't quite understand that. </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Professor rating,"<p>Nice.</p> <p> Please rate the following statement from 1-5 points again, with 5 points as highest score. </p> <p> The professor was able to transfer the learning content according to my expectations.</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Written feedback,"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
Course improvement,"<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>"
More feedback?,"<p> Thank you! </p> <p> Are there any other points you would like to comment on? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Yes, of course.');"">Yes, of course.</button> <button class=""chatSuggest"" onclick=""chatSuggest('No, thanks.');"">No, thanks.</button>"
Provide email,"<p>Please provide your e-mail address if you are interested in the evaluation result. If you skip this step, you will not receive any e-mails from us. </p> <button class=""chatSuggest"" onclick=""chatSuggest('Skip');"">I am not interested.</button>"
Give feedback,"<p> If you haven't given me any feedback yet, I would be very happy about it. </p> <button class=""chatSuggest"" onclick=""showFeedback();"">Give me some feedback</button>"
I cannot skip,"<p> Sorry, we can't skip that. </p>"
Finish evaluation,"<p> Thank you, you are now finished! </p> <button class=""chatSuggest"" onclick=""showAnswers();"">Show my answers</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Tell me a joke,How many Germans does it take to change a light bulb? – One. We are very efficient and this is not a joke.
Tell me a joke,Chuck Norris will never have a heart attack. His heart isn't nearly foolish enough to attack him
Tell me a joke,How many Germans does it take to change a light bulb? – One. We are very efficient and this is not a joke.
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,There are no steroids in baseball. Just players Chuck Norris has breathed on.
Tell me a joke,Chuck Norris will never have a heart attack. His heart isn't nearly foolish enough to attack him
Tell me a joke,Chuck Norris knows the last digit of pi.
Tell me a joke,MacGyver can build an airplane out of gum and paper clips. Chuck Norris can kill him and take it.
Tell me a joke,MacGyver can build an airplane out of gum and paper clips. Chuck Norris can kill him and take it.
Tell me a joke,There are no steroids in baseball. Just players Chuck Norris has breathed on.
Tell me a joke,Chuck Norris knows the last digit of pi.
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,How many Germans does it take to change a light bulb? – One. We are very efficient and this is not a joke.
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,How many Germans does it take to change a light bulb? – One. We are very efficient and this is not a joke.
Tell me a joke,MacGyver can build an airplane out of gum and paper clips. Chuck Norris can kill him and take it.
jke,IDKresponse
I didn't understand,<p> I didn't quite understand that. </p>
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,There are no steroids in baseball. Just players Chuck Norris has breathed on.
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Tell me a joke,Chuck Norris will never have a heart attack. His heart isn't nearly foolish enough to attack him
Tell me a joke,Chuck Norris knows the last digit of pi.
Tell me a joke,MacGyver can build an airplane out of gum and paper clips. Chuck Norris can kill him and take it.
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,How many Germans does it take to change a light bulb? – One. We are very efficient and this is not a joke.
Tell me a joke,There are no steroids in baseball. Just players Chuck Norris has breathed on.
Tell me a joke,My musical knowledge is so poor I thought Kanye West was a railway station and Lana Del Rey a holiday destination.
Tell me a joke,Chuck Norris will never have a heart attack. His heart isn't nearly foolish enough to attack him
Tell me a joke,There are no steroids in baseball. Just players Chuck Norris has breathed on.
Tell me a joke,MacGyver can build an airplane out of gum and paper clips. Chuck Norris can kill him and take it.
Tell me a joke,Chuck Norris will never have a heart attack. His heart isn't nearly foolish enough to attack him
Tell me a joke,There are no steroids in baseball. Just players Chuck Norris has breathed on.
Tell me a joke,"A man receives a phone call from his doctor. <br> The doctor says, 'I have some good news and some bad news.' <br> The man says, 'OK, give me the good news first.' <br> The doctor says, 'The good news is, you have 24 hours to live.' <br> The man replies, 'Oh no! If that's the good news, then what's the bad news?' <br> The doctor says, 'The bad news is, I forgot to call you yesterday.'"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Professor rating,"<p>Nice.</p> <p> Please rate the following statement from 1-5 points again, with 5 points as highest score. </p> <p> The professor was able to transfer the learning content according to my expectations.</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Written feedback,"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
Course improvement,"<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>"
More feedback?,"<p> Thank you! </p> <p> Are there any other points you would like to comment on? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Yes, of course.');"">Yes, of course.</button> <button class=""chatSuggest"" onclick=""chatSuggest('No, thanks.');"">No, thanks.</button>"
Further comments,<p>Feel free to leave your comments here!</p>
Provide email,"<p>Please provide your e-mail address if you are interested in the evaluation result. If you skip this step, you will not receive any e-mails from us. </p> <button class=""chatSuggest"" onclick=""chatSuggest('Skip');"">I am not interested.</button>"
Try again,<p> Could you please try again? </p>
Give feedback,"<p> If you haven't given me any feedback yet, I would be very happy about it. </p> <button class=""chatSuggest"" onclick=""showFeedback();"">Give me some feedback</button>"
Finish evaluation,"<p> Thank you, you are now finished! </p> <button class=""chatSuggest"" onclick=""showAnswers();"">Show my answers</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Course benefit,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Professor rating,"<p>Nice.</p> <p> Please rate the following statement from 1-5 points again, with 5 points as highest score. </p> <p> The professor was able to transfer the learning content according to my expectations.</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Written feedback,"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
Course improvement,"<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>"
More feedback?,"<p> Thank you! </p> <p> Are there any other points you would like to comment on? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Yes, of course.');"">Yes, of course.</button> <button class=""chatSuggest"" onclick=""chatSuggest('No, thanks.');"">No, thanks.</button>"
Provide email,"<p>Please provide your e-mail address if you are interested in the evaluation result. If you skip this step, you will not receive any e-mails from us. </p> <button class=""chatSuggest"" onclick=""chatSuggest('Skip');"">I am not interested.</button>"
Give feedback,"<p> If you haven't given me any feedback yet, I would be very happy about it. </p> <button class=""chatSuggest"" onclick=""showFeedback();"">Give me some feedback</button>"
Finish evaluation,"<p> Thank you, you are now finished! </p> <button class=""chatSuggest"" onclick=""showAnswers();"">Show my answers</button>"
Introduction;"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
get me in!;"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
i have read the declaration of consent and accept it.;"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for your professor.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
